frame.time_relative,ip.src,ip.dst,tcp.srcport,tcp.dstport,frame.len,ip.proto,tcp.flags
"4.642589300","13.107.139.11","10.10.212.223","443","59452","60","6","0x0010"
"4.642589500","13.107.139.11","10.10.212.223","443","59452","60","6","0x0010"
"4.642589700","13.107.139.11","10.10.212.223","443","59452","60","6","0x0010"
"4.642589900","13.107.139.11","10.10.212.223","443","59452","60","6","0x0010"
"4.642590100","13.107.139.11","10.10.212.223","443","59452","60","6","0x0010"
"4.642590300","13.107.139.11","10.10.212.223","443","59452","60","6","0x0010"
"4.642590500","13.107.139.11","10.10.212.223","443","59452","60","6","0x0010"
"4.642590700","13.107.139.11","10.10.212.223","443","59452","60","6","0x0010"
"4.642591200","13.107.139.11","10.10.212.223","443","59452","60","6","0x0010"
"4.642591400","13.107.139.11","10.10.212.223","443","59452","60","6","0x0010"
"4.642591500","13.107.139.11","10.10.212.223","443","59452","60","6","0x0010"
"4.642591700","13.107.139.11","10.10.212.223","443","59452","60","6","0x0010"
"4.642591900","13.107.139.11","10.10.212.223","443","59452","60","6","0x0010"
"4.642592100","13.107.139.11","10.10.212.223","443","59452","60","6","0x0010"
"4.642592300","13.107.139.11","10.10.212.223","443","59452","60","6","0x0010"
"4.642592500","13.107.139.11","10.10.212.223","443","59452","60","6","0x0010"
"4.642592700","13.107.139.11","10.10.212.223","443","59452","60","6","0x0010"
"4.642592900","13.107.139.11","10.10.212.223","443","59452","60","6","0x0010"
"4.642593100","13.107.139.11","10.10.212.223","443","59452","60","6","0x0010"
"4.642593300","13.107.139.11","10.10.212.223","443","59452","60","6","0x0010"
"4.642593500","13.107.139.11","10.10.212.223","443","59452","60","6","0x0010"
"4.642692700","13.107.139.11","10.10.212.223","443","59452","60","6","0x0010"
"4.642692900","13.107.139.11","10.10.212.223","443","59452","60","6","0x0010"
"4.642693100","13.107.139.11","10.10.212.223","443","59452","60","6","0x0010"
"4.642693300","13.107.139.11","10.10.212.223","443","59452","60","6","0x0010"
"4.642693500","13.107.139.11","10.10.212.223","443","59452","60","6","0x0010"
"4.642693700","13.107.139.11","10.10.212.223","443","59452","60","6","0x0010"
"4.642693900","13.107.139.11","10.10.212.223","443","59452","60","6","0x0010"
"4.642694100","13.107.139.11","10.10.212.223","443","59452","60","6","0x0010"
"4.642694400","13.107.139.11","10.10.212.223","443","59452","60","6","0x0010"
"4.642694600","13.107.139.11","10.10.212.223","443","59452","60","6","0x0010"
"4.642694800","13.107.139.11","10.10.212.223","443","59452","60","6","0x0010"
"4.642695000","13.107.139.11","10.10.212.223","443","59452","60","6","0x0010"
"4.642695200","13.107.139.11","10.10.212.223","443","59452","60","6","0x0010"
"4.642695400","13.107.139.11","10.10.212.223","443","59452","60","6","0x0010"
"4.642695600","13.107.139.11","10.10.212.223","443","59452","60","6","0x0010"
"4.642695800","13.107.139.11","10.10.212.223","443","59452","60","6","0x0010"
"4.642696000","13.107.139.11","10.10.212.223","443","59452","60","6","0x0010"
"4.642696200","13.107.139.11","10.10.212.223","443","59452","60","6","0x0010"
"4.642696400","13.107.139.11","10.10.212.223","443","59452","60","6","0x0010"
"4.643001200","13.107.139.11","10.10.212.223","443","59452","60","6","0x0010"
"4.643001600","13.107.139.11","10.10.212.223","443","59452","60","6","0x0010"
"4.659976200",,,,,"60",,
"4.709433400",,,,,"60",,
"4.718800900",,,,,"56",,
"4.771457200","20.184.175.7","10.10.212.223","443","64575","1514","6","0x0010"
"4.771537200","10.10.212.223","20.184.175.7","64575","443","54","6","0x0010"
"4.771620900","20.184.175.7","10.10.212.223","443","64575","1514","6","0x0010"
"4.771654600","10.10.212.223","20.184.175.7","64575","443","54","6","0x0010"
"4.772393900","20.184.175.7","10.10.212.223","443","64575","5894","6","0x0010"
"4.772446800","10.10.212.223","20.184.175.7","64575","443","54","6","0x0010"
"4.773213300","20.184.175.7","10.10.212.223","443","64575","284","6","0x0018"
"4.773245900","10.10.212.223","20.184.175.7","64575","443","54","6","0x0010"
"4.782052100","10.10.212.223","20.184.175.7","64575","443","134","6","0x0018"
"4.782291800","10.10.212.223","20.184.175.7","64575","443","1074","6","0x0018"
"4.799918300",,,,,"60",,
"4.799919300",,,,,"60",,
"4.817700100",,,,,"60",,
"4.902957800",,,,,"60",,
"4.902958700",,,,,"60",,
"4.902959000",,,,,"60",,
"4.943238700","20.184.175.7","10.10.212.223","443","64575","157","6","0x0018"
"4.943334700","10.10.212.223","20.184.175.7","64575","443","54","6","0x0010"
"4.943528700","20.184.175.7","10.10.212.223","443","64575","60","6","0x0010"
"4.946296100","20.184.175.7","10.10.212.223","443","64575","500","6","0x0018"
"4.946336600","10.10.212.223","20.184.175.7","64575","443","54","6","0x0010"
"5.004931100",,,,,"60",,
"5.087987400",,,,,"56",,
"5.087988300",,,,,"56",,
"5.099932000",,,,,"60",,
"5.099932700",,,,,"60",,
"5.168016300","13.107.139.11","10.10.212.223","443","59452","2974","6","0x0010"
"5.168018600","13.107.139.11","10.10.212.223","443","59452","75","6","0x0018"
"5.168084200","10.10.212.223","13.107.139.11","59452","443","54","6","0x0010"
"5.199367600",,,,,"60",,
"5.213195800","10.10.212.223","52.104.130.53","57362","443","1514","6","0x0010"
"5.213195800","10.10.212.223","52.104.130.53","57362","443","1348","6","0x0018"
"5.299320500",,,,,"60",,
"5.379433300","52.104.130.53","10.10.212.223","443","57362","60","6","0x0010"
"5.444480000","52.104.130.53","10.10.212.223","443","57362","4434","6","0x0010"
"5.444483500","52.104.130.53","10.10.212.223","443","57362","659","6","0x0018"
"5.444557500","10.10.212.223","52.104.130.53","57362","443","54","6","0x0010"
"5.500101800",,,,,"60",,
"5.500102400",,,,,"60",,
"5.600075100",,,,,"60",,
"5.600076000",,,,,"60",,
"5.699574200",,,,,"60",,
"5.699574900",,,,,"60",,
"5.741060300",,,,,"60",,
"5.800429600",,,,,"60",,
"5.900567100",,,,,"60",,
"5.900568100",,,,,"60",,
"5.900568400",,,,,"60",,
"6.001117100",,,,,"60",,
"6.001118100",,,,,"60",,
"6.001118400",,,,,"60",,
"6.100296600",,,,,"60",,
"6.100297600",,,,,"60",,
"6.190297200",,,,,"56",,
"6.400872700",,,,,"60",,
"6.400873900",,,,,"60",,
"6.414361900",,,,,"60",,
"6.414362700",,,,,"56",,
"6.521560000",,,,,"60",,
"6.599599600",,,,,"60",,
"6.690347600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690347600","10.10.212.223","13.107.139.11","59452","443","1251","6","0x0018"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.690656300","10.10.212.223","13.107.139.11","59452","443","284","6","0x0018"
"6.691661800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.691661800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.691661800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.691661800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.691661800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.691661800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.691661800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.691661800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.691661800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.691661800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.691661800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.691661800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.691661800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.691661800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.691661800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.691661800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.691661800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.691661800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.691661800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.691661800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.691661800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.691661800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.691661800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.691661800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.691661800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.691661800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.691661800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.691661800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.691661800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.691661800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.691661800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.691661800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.691661800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.691661800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"6.691661800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
